"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the memory usage graph is displayed according to the selected timespan.","1293","Memory Usage tab - display graph according to the selected Timespan","tests.manage_jenkins.status_information","Wed Jun 11 19:38:30 GMT 2025","passed","Wed Jun 11 19:38:31 GMT 2025","","test_system_information","",""
"","12293","test_special_chars_validation_error","tests.new_item","Wed Jun 11 19:40:16 GMT 2025","passed","Wed Jun 11 19:40:28 GMT 2025","","test_special_chars","",""
"","729","Project creation with no triggers selected","tests.pipeline","Wed Jun 11 19:41:04 GMT 2025","passed","Wed Jun 11 19:41:05 GMT 2025","","test_build_triggers","",""
"A User can enable the ""Build periodically trigger"" in a Freestyle project and that the build runs according to the specified schedule.","170","User is able to configure and trigger periodic builds as scheduled.","tests.freestyle_project","Wed Jun 11 19:35:05 GMT 2025","passed","Wed Jun 11 19:35:05 GMT 2025","","test_build_triggers","",""
"Enabling the Builds remotely trigger of a Freestyle Project allows the user to remotely trigger builds via the Jenkins API using a valid Authentication Token.","160","User is able to trigger builds remotely with a valid Authentication Token.","tests.freestyle_project","Wed Jun 11 19:34:57 GMT 2025","passed","Wed Jun 11 19:34:57 GMT 2025","","test_build_triggers","",""
"","427","The user should be able to select Environment options","tests.freestyle_project","Wed Jun 11 19:35:46 GMT 2025","passed","Wed Jun 11 19:35:47 GMT 2025","","test_environment_set_freestyle_project","",""
"","192","Display of trigger checkboxes","tests.pipeline","Wed Jun 11 19:40:42 GMT 2025","passed","Wed Jun 11 19:40:42 GMT 2025","","test_build_triggers","",""
"","67","test_each_trigger_opt_enable[pseudoRemoteTrigger]","tests.freestyle_project","Wed Jun 11 19:36:07 GMT 2025","passed","Wed Jun 11 19:36:07 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","781","test_edit_description_from_project_page","tests.multi_configuration_project_configuration","Wed Jun 11 19:38:37 GMT 2025","passed","Wed Jun 11 19:38:38 GMT 2025","","test_edit_description","",""
"","51","Radio buttons are visible when trigger is enabled","tests.pipeline","Wed Jun 11 19:41:15 GMT 2025","passed","Wed Jun 11 19:41:15 GMT 2025","","test_build_triggers","",""
"","566","The 'Projects to Watch' field is empty by default and results in an error message being displayed","tests.pipeline","Wed Jun 11 19:41:09 GMT 2025","passed","Wed Jun 11 19:41:10 GMT 2025","","test_build_triggers","",""
"","18","Display of ""Enable"" button on Project main page when project is disabled","tests.multi_configuration_project_configuration","Wed Jun 11 19:39:03 GMT 2025","passed","Wed Jun 11 19:39:03 GMT 2025","","test_enable_or_disable_the_project","",""
"","140","test_new_item_page_is_available","tests.new_item","Wed Jun 11 19:39:54 GMT 2025","passed","Wed Jun 11 19:39:54 GMT 2025","","test_new_item_page_availability","",""
"","633","test_create_pipeline_item","tests.new_item","Wed Jun 11 19:39:45 GMT 2025","passed","Wed Jun 11 19:39:45 GMT 2025","","test_create_pipeline_item","",""
"","359","Disable trigger checkboxes by clicking label","tests.pipeline","Wed Jun 11 19:40:50 GMT 2025","passed","Wed Jun 11 19:40:50 GMT 2025","","test_build_triggers","",""
"","225","Displaying trigger checkbox labels","tests.pipeline","Wed Jun 11 19:40:40 GMT 2025","passed","Wed Jun 11 19:40:40 GMT 2025","","test_build_triggers","",""
"Verify that the individual show/hide value buttons work properly for each name on the System Properties tab.","8647","System Properties tab - show/hide each single value","tests.manage_jenkins.status_information","Wed Jun 11 19:38:06 GMT 2025","passed","Wed Jun 11 19:38:15 GMT 2025","","test_system_information","",""
"","2226","test_copy_from_option_exists","tests.copy_from_item","Wed Jun 11 19:34:06 GMT 2025","passed","Wed Jun 11 19:34:08 GMT 2025","","test_copy_from_option_exists","",""
"","486","The user should be able to select Environment options","tests.freestyle_project","Wed Jun 11 19:35:58 GMT 2025","passed","Wed Jun 11 19:35:59 GMT 2025","","test_environment_set_freestyle_project","",""
"","987","Create folder","tests.new_item","Wed Jun 11 19:39:42 GMT 2025","passed","Wed Jun 11 19:39:43 GMT 2025","","test_create_folder","",""
"","0","After Saving the Project introduced Description text appears on the Project General page","tests.freestyle_project","Wed Jun 11 19:35:18 GMT 2025","passed","Wed Jun 11 19:35:18 GMT 2025","","test_description_freestyle_project","",""
"Verify that the show/hide all values buttons work properly on the Environment Variables tab.","1015","Environment Variables tab - show/hide all values","tests.manage_jenkins.status_information","Wed Jun 11 19:38:17 GMT 2025","passed","Wed Jun 11 19:38:18 GMT 2025","","test_system_information","",""
"Verify that the show/hide all values buttons work properly on the System Properties tab.","3094","System Properties tab - show/hide all values","tests.manage_jenkins.status_information","Wed Jun 11 19:38:01 GMT 2025","passed","Wed Jun 11 19:38:04 GMT 2025","","test_system_information","",""
"","592","Display the dynamic drop-down with the text ""No items""","tests.new_item","Wed Jun 11 19:39:25 GMT 2025","passed","Wed Jun 11 19:39:26 GMT 2025","","test_copy_from","",""
"","394","test_health_metrics_available","tests.health_metrics","Wed Jun 11 19:37:28 GMT 2025","passed","Wed Jun 11 19:37:28 GMT 2025","","test_health_metrics_available","",""
"","1791","Tooltips for all SCM options should be available","tests.freestyle_project","Wed Jun 11 19:37:20 GMT 2025","passed","Wed Jun 11 19:37:22 GMT 2025","","test_scm_freestyle_project","",""
