"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","733","test_create_freestyle_project","tests.new_item","Mon May 26 12:35:34 GMT 2025","passed","Mon May 26 12:35:35 GMT 2025","","test_new_freestyle_project","",""
"","278","Switch button state reflects actual project state after saving and navigation","tests.multi_config","Mon May 26 12:34:43 GMT 2025","passed","Mon May 26 12:34:44 GMT 2025","","test_enable_disable_project","",""
"","1817","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 12:32:56 GMT 2025","passed","Mon May 26 12:32:57 GMT 2025","","test_scm_freestyle_project","",""
"Verify that the individual show/hide value buttons work properly for each name on the Environment Variables tab.","2557","Environment Variables tab - show/hide each single value","tests.manage_jenkins.status_information","Mon May 26 12:34:01 GMT 2025","passed","Mon May 26 12:34:03 GMT 2025","","test_system_information","",""
"","0","A Preview and Hide preview option is available","tests.freestyle_project","Mon May 26 12:31:12 GMT 2025","passed","Mon May 26 12:31:12 GMT 2025","","test_description_freestyle_project","",""
"","235","test_check_description_preview","tests.new_folder_configuration","Mon May 26 12:34:54 GMT 2025","passed","Mon May 26 12:34:54 GMT 2025","","test_check_preview","",""
"Display an error message ""No such job: item name"" when copying an item that does not exist.","762","Display an error message ""No such job: item name""","tests.new_item","Mon May 26 12:35:10 GMT 2025","passed","Mon May 26 12:35:11 GMT 2025","","test_copy_from","",""
"","65","test_each_trigger_opt_enable[hudson-triggers-TimerTrigger]","tests.freestyle_project","Mon May 26 12:32:08 GMT 2025","passed","Mon May 26 12:32:08 GMT 2025","","test_freestyle_config_trigger_verif","",""
"Verify that all jobs and folders are listed on the Dashboard page.","246","Display list of jobs and folders","tests.dashboard","Mon May 26 12:29:58 GMT 2025","passed","Mon May 26 12:29:58 GMT 2025","","test_view_all_jobs","",""
"","297","If multiple Jenkins windows were previously opened in the browser,
after signing out, attempting to access any Jenkins page redirects the user to the login page.","tests.sign_in_sign_out","Mon May 26 12:35:59 GMT 2025","passed","Mon May 26 12:36:00 GMT 2025","","test_sign_out_windows","",""
"","707","test_add_description_to_pipeline","tests.pipeline","Mon May 26 12:35:56 GMT 2025","passed","Mon May 26 12:35:57 GMT 2025","","test_add_description_to_pipeline","",""
"","1866","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 12:33:17 GMT 2025","passed","Mon May 26 12:33:19 GMT 2025","","test_scm_freestyle_project","",""
"Verify that the show/hide all values buttons work properly on the System Properties tab.","3093","System Properties tab - show/hide all values","tests.manage_jenkins.status_information","Mon May 26 12:33:41 GMT 2025","passed","Mon May 26 12:33:44 GMT 2025","","test_system_information","",""
"Verify that the page with thread dump information opens from the Thread Dumps tab.","201","Thread Dumps tab - open Thread Dump page.","tests.manage_jenkins.status_information","Mon May 26 12:34:14 GMT 2025","passed","Mon May 26 12:34:14 GMT 2025","","test_system_information","",""
"Verify that the individual show/hide value buttons work properly for each name on the System Properties tab.","8662","System Properties tab - show/hide each single value","tests.manage_jenkins.status_information","Mon May 26 12:33:46 GMT 2025","passed","Mon May 26 12:33:55 GMT 2025","","test_system_information","",""
"","150","Create a New Folder without Description","tests.new_folder_configuration","Mon May 26 12:34:56 GMT 2025","passed","Mon May 26 12:34:56 GMT 2025","","test_create_folder_without_description","",""
"","787","test_edit_description_from_project_page","tests.multi_config","Mon May 26 12:34:17 GMT 2025","passed","Mon May 26 12:34:18 GMT 2025","","test_edit_description","",""
"","1812","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 12:33:00 GMT 2025","passed","Mon May 26 12:33:02 GMT 2025","","test_scm_freestyle_project","",""
"","1832","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 12:33:12 GMT 2025","passed","Mon May 26 12:33:14 GMT 2025","","test_scm_freestyle_project","",""
"","1","Description field can remain empty","tests.freestyle_project","Mon May 26 12:31:08 GMT 2025","passed","Mon May 26 12:31:08 GMT 2025","","test_description_freestyle_project","",""
"","56","test_each_trigger_opt_enable[hudson-triggers-SCMTrigger]","tests.freestyle_project","Mon May 26 12:32:14 GMT 2025","passed","Mon May 26 12:32:14 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","615","Create folder","tests.new_item","Mon May 26 12:35:23 GMT 2025","passed","Mon May 26 12:35:23 GMT 2025","","test_create_folder","",""
"","0","When Disabled a clear visible warning message","tests.freestyle_project","Mon May 26 12:31:24 GMT 2025","passed","Mon May 26 12:31:24 GMT 2025","","test_enable_disable_freestyle_project","",""
"","1126","test_empty_folder_message","tests.folder","Mon May 26 12:30:08 GMT 2025","passed","Mon May 26 12:30:09 GMT 2025","","test_empty_folder","",""
"","106","test_each_trigger_opt_disable[com-cloudbees-jenkins-GitHubPushTrigger]","tests.freestyle_project","Mon May 26 12:32:24 GMT 2025","passed","Mon May 26 12:32:24 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","Add description to the Freestyle Project","tests.freestyle_project","Mon May 26 12:31:05 GMT 2025","passed","Mon May 26 12:31:05 GMT 2025","","test_description_freestyle_project","",""
"","612","If no environment settings are configured, the project should still be creatable","tests.freestyle_project","Mon May 26 12:31:40 GMT 2025","passed","Mon May 26 12:31:40 GMT 2025","","test_environment_freestyle_project","",""
"","358","Disappear a warning message on the Project page","tests.multi_config","Mon May 26 12:34:40 GMT 2025","passed","Mon May 26 12:34:40 GMT 2025","","test_enable_disable_project","",""
"","523","The user should be able to select Environment options","tests.freestyle_project","Mon May 26 12:31:55 GMT 2025","passed","Mon May 26 12:31:55 GMT 2025","","test_environment_set_freestyle_project","",""
"","534","Add GitHub project","tests.freestyle_project","Mon May 26 12:30:19 GMT 2025","passed","Mon May 26 12:30:20 GMT 2025","","test_add_github_project","",""
"","113","test_each_trigger_opt_disable[pseudoRemoteTrigger]","tests.freestyle_project","Mon May 26 12:32:16 GMT 2025","passed","Mon May 26 12:32:17 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","487","test_default_state_of_the_toggle","tests.multibranch_pipeline_configuration","Mon May 26 12:34:48 GMT 2025","passed","Mon May 26 12:34:49 GMT 2025","","test_enabled_disabled_toggle","",""
"","1965","The user should be able to add one or more post-build actions","tests.freestyle_project","Mon May 26 12:32:41 GMT 2025","passed","Mon May 26 12:32:43 GMT 2025","","test_post_build_actions","",""
"","0","test_trigger_section","tests.freestyle_project","Mon May 26 12:32:01 GMT 2025","passed","Mon May 26 12:32:01 GMT 2025","","test_freestyle_config_trigger_verif","",""
