"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","405","test_health_metrics_available","tests.health_metrics","Wed May 28 09:11:27 GMT 2025","passed","Wed May 28 09:11:27 GMT 2025","","test_health_metrics_available","",""
"","58","test_each_trigger_opt_enable[jenkins-triggers-ReverseBuildTrigger]","tests.freestyle_project","Wed May 28 09:10:05 GMT 2025","passed","Wed May 28 09:10:05 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","466","The user should be able to select Environment options","tests.freestyle_project","Wed May 28 09:09:45 GMT 2025","passed","Wed May 28 09:09:45 GMT 2025","","test_environment_set_freestyle_project","",""
"","61","test_each_trigger_opt_enable[hudson-triggers-TimerTrigger]","tests.freestyle_project","Wed May 28 09:10:08 GMT 2025","passed","Wed May 28 09:10:08 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","1875","Tooltips for all SCM options should be available","tests.freestyle_project","Wed May 28 09:10:52 GMT 2025","passed","Wed May 28 09:10:54 GMT 2025","","test_scm_freestyle_project","",""
"","92","test_list_of_item_types_is_displayed","tests.new_item","Wed May 28 09:13:50 GMT 2025","passed","Wed May 28 09:13:50 GMT 2025","","test_item_types","",""
"","456","test_create_new_folder","tests.new_item","Wed May 28 09:13:52 GMT 2025","passed","Wed May 28 09:13:53 GMT 2025","","test_new_folder","",""
"","303","test_verify_signin_form","tests.sign_in_sign_out","Wed May 28 09:14:32 GMT 2025","passed","Wed May 28 09:14:33 GMT 2025","","test_sign_in_form","",""
"","1880","Tooltips for all SCM options should be available","tests.freestyle_project","Wed May 28 09:10:57 GMT 2025","passed","Wed May 28 09:10:58 GMT 2025","","test_scm_freestyle_project","",""
"","714","Add Description to Pipeline","tests.pipeline","Wed May 28 09:14:31 GMT 2025","passed","Wed May 28 09:14:32 GMT 2025","","test_add_description_to_pipeline","",""
"Verify that a newly created job without any build history or configuration displays the correct default state in the dashboard jobs table.","588","Verification of default state for job without configuration","tests.dashboard","Wed May 28 09:07:58 GMT 2025","passed","Wed May 28 09:07:59 GMT 2025","","test_view_all_jobs","",""
"","469","The user should be able to select Environment options","tests.freestyle_project","Wed May 28 09:09:57 GMT 2025","passed","Wed May 28 09:09:57 GMT 2025","","test_environment_set_freestyle_project","",""
"","647","Clicking ""Apply"" should:
- Save changes without leaving the configuration page.
- Show a confirmation message that changes have been applied successfully.","tests.freestyle_project","Wed May 28 09:10:33 GMT 2025","passed","Wed May 28 09:10:34 GMT 2025","","test_freestyle_save_config","",""
"","0","test_trigger_section","tests.freestyle_project","Wed May 28 09:10:00 GMT 2025","passed","Wed May 28 09:10:00 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","665","The user can Enable or Disable the project by clicking on the switch button Enable/Disable","tests.freestyle_project","Wed May 28 09:09:17 GMT 2025","passed","Wed May 28 09:09:18 GMT 2025","","test_enable_disable_freestyle_project","",""
"","183","Create a New Folder without Description","tests.new_folder_configuration","Wed May 28 09:13:14 GMT 2025","passed","Wed May 28 09:13:15 GMT 2025","","test_create_folder_without_description","",""
"","698","Project status changes on the Project page after disabling the project via Configure page","tests.multi_config_project_configuration","Wed May 28 09:13:01 GMT 2025","passed","Wed May 28 09:13:02 GMT 2025","","test_enable_disable_project","",""
"","2150","test_name_alphanumeric","tests.new_item","Wed May 28 09:13:17 GMT 2025","passed","Wed May 28 09:13:19 GMT 2025","","test_accept_alphanumeric","",""
