"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a newly created job without any build history or configuration displays the correct default state in the dashboard jobs table.","499","Verification of default state for job without configuration","tests.dashboard","Thu Jun 12 11:12:27 GMT 2025","passed","Thu Jun 12 11:12:27 GMT 2025","","test_view_all_jobs","",""
"","616","If no environment settings are configured, the project should still be creatable","tests.freestyle_project","Thu Jun 12 11:14:39 GMT 2025","passed","Thu Jun 12 11:14:39 GMT 2025","","test_environment_freestyle_project","",""
"Verify that the 'New Item' screen displays a description of each type of project.","137","Display of description each type","tests.new_item","Thu Jun 12 11:18:53 GMT 2025","passed","Thu Jun 12 11:18:53 GMT 2025","","test_select_an_item_type","",""
"","83","test_list_of_item_types_is_displayed","tests.new_item","Thu Jun 12 11:18:42 GMT 2025","passed","Thu Jun 12 11:18:42 GMT 2025","","test_item_types","",""
"","792","test_edit_description_from_project_page","tests.multi_configuration_project_configuration","Thu Jun 12 11:17:34 GMT 2025","passed","Thu Jun 12 11:17:35 GMT 2025","","test_edit_description","",""
"","1","A tooltip “Enable or disable the current project” appears when the user hovers the mouse cursor over the button.","tests.freestyle_project","Thu Jun 12 11:14:19 GMT 2025","passed","Thu Jun 12 11:14:19 GMT 2025","","test_enable_disable_freestyle_project","",""
"","21","""Environment"" section should be available, helper tooltip appears, empty environment is permissible","tests.freestyle_project","Thu Jun 12 11:14:30 GMT 2025","passed","Thu Jun 12 11:14:30 GMT 2025","","test_environment_freestyle_project","",""
"Verify that all jobs and folders are listed on the Dashboard page.","229","Display list of jobs and folders","tests.dashboard","Thu Jun 12 11:12:16 GMT 2025","passed","Thu Jun 12 11:12:16 GMT 2025","","test_view_all_jobs","",""
"","998","Adding an item to an existing folder [Create a Job]","tests.folder","Thu Jun 12 11:12:32 GMT 2025","passed","Thu Jun 12 11:12:33 GMT 2025","","test_folder_job","",""
"","1816","Tooltips for all SCM options should be available","tests.freestyle_project","Thu Jun 12 11:16:00 GMT 2025","passed","Thu Jun 12 11:16:02 GMT 2025","","test_scm_freestyle_project","",""
"Verify that the load statistics graph is displayed according to the selected timespan.","1757","Display graph according to the selected Timespan","tests.manage_jenkins.status_information","Thu Jun 12 11:16:51 GMT 2025","passed","Thu Jun 12 11:16:53 GMT 2025","","test_load_statistics","",""
