"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","705","test_set_description_for_multi_config_project","tests.multi_config_project_configuration","Tue May 27 20:52:05 GMT 2025","passed","Tue May 27 20:52:06 GMT 2025","","test_set_description","",""
"","0","After Saving the Project introduced Description text appears on the Project General page","tests.freestyle_project","Tue May 27 20:48:14 GMT 2025","passed","Tue May 27 20:48:14 GMT 2025","","test_description_freestyle_project","",""
"Verify that the System Information page is accessible from the Manage Jenkins page.","306","Open System Information Page","tests.manage_jenkins.status_information","Tue May 27 20:50:56 GMT 2025","passed","Tue May 27 20:50:57 GMT 2025","","test_system_information","",""
"Verify that only one project type can be selected at a time on the New Item screen.","873","Only one project type can be selected","tests.new_item","Tue May 27 20:53:03 GMT 2025","passed","Tue May 27 20:53:03 GMT 2025","","test_select_an_item_type","",""
"","1","After changing to ”Enable” the Project page get refreshed automatically and the warning message disappear","tests.freestyle_project","Tue May 27 20:48:29 GMT 2025","passed","Tue May 27 20:48:29 GMT 2025","","test_enable_disable_freestyle_project","",""
"Verify that only one project type can be selected at a time on the New Item screen.","885","Only one project type can be selected","tests.new_item","Tue May 27 20:52:57 GMT 2025","passed","Tue May 27 20:52:58 GMT 2025","","test_select_an_item_type","",""
"","2019","The user should be able to add one or more post-build actions","tests.freestyle_project","Tue May 27 20:49:41 GMT 2025","passed","Tue May 27 20:49:43 GMT 2025","","test_post_build_actions","",""
"Verify that only one project type can be selected at a time on the New Item screen.","871","Only one project type can be selected","tests.new_item","Tue May 27 20:53:05 GMT 2025","passed","Tue May 27 20:53:06 GMT 2025","","test_select_an_item_type","",""
"","163","test_verify_signin_form","tests.sign_in_sign_out","Tue May 27 20:53:30 GMT 2025","passed","Tue May 27 20:53:30 GMT 2025","","test_sign_in_form","",""
"Verify that the individual show/hide value buttons work properly for each name on the Environment Variables tab.","2445","Environment Variables tab - show/hide each single value","tests.manage_jenkins.status_information","Tue May 27 20:51:20 GMT 2025","passed","Tue May 27 20:51:23 GMT 2025","","test_system_information","",""
"Verify that the show/hide all values buttons work properly on the Environment Variables tab.","1069","Environment Variables tab - show/hide all values","tests.manage_jenkins.status_information","Tue May 27 20:51:17 GMT 2025","passed","Tue May 27 20:51:18 GMT 2025","","test_system_information","",""
"","89","test_each_trigger_opt_disable[jenkins-triggers-ReverseBuildTrigger]","tests.freestyle_project","Tue May 27 20:49:18 GMT 2025","passed","Tue May 27 20:49:19 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","1862","Tooltips for all SCM options should be available","tests.freestyle_project","Tue May 27 20:49:57 GMT 2025","passed","Tue May 27 20:49:59 GMT 2025","","test_scm_freestyle_project","",""
