"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1837","Tooltips for all SCM options should be available","tests.freestyle_project","Wed Jun 11 15:45:58 GMT 2025","passed","Wed Jun 11 15:46:00 GMT 2025","","test_scm_freestyle_project","",""
"","183","Display of helper icons (tooltips) near trigger checkbox labels","tests.pipeline","Wed Jun 11 15:49:56 GMT 2025","passed","Wed Jun 11 15:49:57 GMT 2025","","test_build_triggers","",""
"Verify that only one project type can be selected at a time on the New Item screen.","892","Only one project type can be selected","tests.new_item","Wed Jun 11 15:49:08 GMT 2025","passed","Wed Jun 11 15:49:09 GMT 2025","","test_select_an_item_type","",""
"","68","test_each_trigger_opt_enable[hudson-triggers-TimerTrigger]","tests.freestyle_project","Wed Jun 11 15:45:10 GMT 2025","passed","Wed Jun 11 15:45:10 GMT 2025","","test_freestyle_config_trigger_verif","",""
"Verify that the page with thread dump information opens from the Thread Dumps tab.","202","Thread Dumps tab - open Thread Dump page.","tests.manage_jenkins.status_information","Wed Jun 11 15:47:37 GMT 2025","passed","Wed Jun 11 15:47:37 GMT 2025","","test_system_information","",""
"","692","test_set_description_for_multi_config_project","tests.multi_configuration_project_configuration","Wed Jun 11 15:48:08 GMT 2025","passed","Wed Jun 11 15:48:09 GMT 2025","","test_set_description","",""
"","82","test_list_of_item_types_is_displayed","tests.new_item","Wed Jun 11 15:48:51 GMT 2025","passed","Wed Jun 11 15:48:51 GMT 2025","","test_item_types","",""
"","157","test_new_item_page_is_available","tests.new_item","Wed Jun 11 15:48:58 GMT 2025","passed","Wed Jun 11 15:48:58 GMT 2025","","test_new_item_page_availability","",""
"","1","A Preview and Hide preview option is available","tests.freestyle_project","Wed Jun 11 15:44:15 GMT 2025","passed","Wed Jun 11 15:44:15 GMT 2025","","test_description_freestyle_project","",""
"","312","Switch button state reflects actual project state after saving and navigation","tests.multi_configuration_project_configuration","Wed Jun 11 15:47:56 GMT 2025","passed","Wed Jun 11 15:47:56 GMT 2025","","test_enable_or_disable_the_project","",""
"Verify that a newly created job without any build history or configuration displays the correct default state in the dashboard jobs table.","596","Verification of default state for job without configuration","tests.dashboard","Wed Jun 11 15:43:24 GMT 2025","passed","Wed Jun 11 15:43:25 GMT 2025","","test_view_all_jobs","",""
"Verify that only one project type can be selected at a time on the New Item screen.","875","Only one project type can be selected","tests.new_item","Wed Jun 11 15:49:14 GMT 2025","passed","Wed Jun 11 15:49:15 GMT 2025","","test_select_an_item_type","",""
"","634","Clicking ""Apply"" should:
- Save changes without leaving the configuration page.
- Show a confirmation message that changes have been applied successfully.","tests.freestyle_project","Wed Jun 11 15:45:35 GMT 2025","passed","Wed Jun 11 15:45:36 GMT 2025","","test_freestyle_save_config","",""
"","526","The user should be able to select Environment options","tests.freestyle_project","Wed Jun 11 15:44:50 GMT 2025","passed","Wed Jun 11 15:44:51 GMT 2025","","test_environment_set_freestyle_project","",""
"","538","Enable trigger checkboxes by clicking labels","tests.pipeline","Wed Jun 11 15:49:51 GMT 2025","passed","Wed Jun 11 15:49:51 GMT 2025","","test_build_triggers","",""
"Verify that the show/hide all values buttons work properly on the Environment Variables tab.","1096","Environment Variables tab - show/hide all values","tests.manage_jenkins.status_information","Wed Jun 11 15:47:20 GMT 2025","passed","Wed Jun 11 15:47:21 GMT 2025","","test_system_information","",""
"","1209","Adding an item to an existing folder [Create a Job]","tests.folder","Wed Jun 11 15:43:30 GMT 2025","passed","Wed Jun 11 15:43:31 GMT 2025","","test_folder_job","",""
"","1845","Tooltips for all SCM options should be available","tests.freestyle_project","Wed Jun 11 15:46:25 GMT 2025","passed","Wed Jun 11 15:46:27 GMT 2025","","test_scm_freestyle_project","",""
"Verify that only one project type can be selected at a time on the New Item screen.","905","Only one project type can be selected","tests.new_item","Wed Jun 11 15:49:06 GMT 2025","passed","Wed Jun 11 15:49:07 GMT 2025","","test_select_an_item_type","",""
"","234","Enable and Disable the project by clicking on the switch button","tests.multi_configuration_project_configuration","Wed Jun 11 15:47:46 GMT 2025","passed","Wed Jun 11 15:47:47 GMT 2025","","test_enable_or_disable_the_project","",""
"","63","test_each_trigger_opt_enable[com-cloudbees-jenkins-GitHubPushTrigger]","tests.freestyle_project","Wed Jun 11 15:45:12 GMT 2025","passed","Wed Jun 11 15:45:12 GMT 2025","","test_freestyle_config_trigger_verif","",""
