"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","586","Display dynamic dropdown in the ""Copy from"" lowercase character","tests.new_item","Mon May 26 12:34:00 GMT 2025","passed","Mon May 26 12:34:00 GMT 2025","","test_copy_from","",""
"","66","test_each_trigger_opt_enable[pseudoRemoteTrigger]","tests.freestyle_project","Mon May 26 12:31:06 GMT 2025","passed","Mon May 26 12:31:06 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","607","Display multiple items in dynamic dropdown","tests.new_item","Mon May 26 12:34:13 GMT 2025","passed","Mon May 26 12:34:13 GMT 2025","","test_copy_from","",""
"Verify that the show/hide all values buttons work properly on the System Properties tab.","3177","System Properties tab - show/hide all values","tests.manage_jenkins.status_information","Mon May 26 12:32:43 GMT 2025","passed","Mon May 26 12:32:46 GMT 2025","","test_system_information","",""
"","85","test_list_of_item_types_is_displayed","tests.new_item","Mon May 26 12:34:22 GMT 2025","passed","Mon May 26 12:34:22 GMT 2025","","test_item_types","",""
"","1014","test_empty_folder_message","tests.folder","Mon May 26 12:28:53 GMT 2025","passed","Mon May 26 12:28:54 GMT 2025","","test_empty_folder","",""
"","849","Add GitHub project","tests.freestyle_project","Mon May 26 12:29:05 GMT 2025","passed","Mon May 26 12:29:06 GMT 2025","","test_add_github_project","",""
"","2032","The user should be able to add one or more post-build actions","tests.freestyle_project","Mon May 26 12:31:45 GMT 2025","passed","Mon May 26 12:31:47 GMT 2025","","test_post_build_actions","",""
"","731","test_check_description_preview","tests.new_folder_configuration","Mon May 26 12:33:44 GMT 2025","passed","Mon May 26 12:33:45 GMT 2025","","test_check_preview","",""
"","640","Create folder","tests.new_item","Mon May 26 12:34:15 GMT 2025","passed","Mon May 26 12:34:16 GMT 2025","","test_create_folder","",""
"","650","Select an item from the dynamic drop-down","tests.new_item","Mon May 26 12:34:09 GMT 2025","passed","Mon May 26 12:34:09 GMT 2025","","test_copy_from","",""
"","621","If no environment settings are configured, the project should still be creatable","tests.freestyle_project","Mon May 26 12:30:44 GMT 2025","passed","Mon May 26 12:30:44 GMT 2025","","test_environment_freestyle_project","",""
"","1","A tooltip “Enable or disable the current project” appears when the user hovers the mouse cursor over the button.","tests.freestyle_project","Mon May 26 12:30:24 GMT 2025","passed","Mon May 26 12:30:24 GMT 2025","","test_enable_disable_freestyle_project","",""
"","206","Enable and Disable the project by clicking on the switch button","tests.multi_config","Mon May 26 12:33:28 GMT 2025","passed","Mon May 26 12:33:28 GMT 2025","","test_enable_disable_project","",""
"","1832","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 12:31:53 GMT 2025","passed","Mon May 26 12:31:55 GMT 2025","","test_scm_freestyle_project","",""
"","2151","test_name_alphanumeric","tests.new_item","Mon May 26 12:33:50 GMT 2025","passed","Mon May 26 12:33:52 GMT 2025","","test_accept_alphanumeric","",""
"","463","The user should be able to select Environment options","tests.freestyle_project","Mon May 26 12:31:02 GMT 2025","passed","Mon May 26 12:31:02 GMT 2025","","test_environment_set_freestyle_project","",""
"Verify that the load statistics graph is displayed according to the selected timespan.","1803","Display graph according to the selected Timespan","tests.manage_jenkins.status_information","Mon May 26 12:32:37 GMT 2025","passed","Mon May 26 12:32:39 GMT 2025","","test_load_statistics","",""
"","514","The user should be able to select Environment options","tests.freestyle_project","Mon May 26 12:30:53 GMT 2025","passed","Mon May 26 12:30:54 GMT 2025","","test_environment_set_freestyle_project","",""
"","791","test_edit_description_from_project_page","tests.multi_config","Mon May 26 12:33:20 GMT 2025","passed","Mon May 26 12:33:21 GMT 2025","","test_edit_description","",""
"","1001","Display the 'Enable or disable the current project' tooltip","tests.multi_config","Mon May 26 12:33:24 GMT 2025","passed","Mon May 26 12:33:25 GMT 2025","","test_enable_disable_project","",""
