"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","593","Display dynamic dropdown in the ""Copy from""","tests.new_item","Wed Jul 09 03:38:29 GMT 2025","passed","Wed Jul 09 03:38:29 GMT 2025","","test_copy_from","",""
"","199","Display of trigger checkboxes","tests.pipeline","Wed Jul 09 03:39:53 GMT 2025","passed","Wed Jul 09 03:39:53 GMT 2025","","test_build_triggers","",""
"","69","test_each_trigger_opt_enable[jenkins-triggers-ReverseBuildTrigger]","tests.freestyle_project","Wed Jul 09 03:35:07 GMT 2025","passed","Wed Jul 09 03:35:07 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","546","Enable trigger checkboxes by clicking labels","tests.pipeline","Wed Jul 09 03:39:58 GMT 2025","passed","Wed Jul 09 03:39:59 GMT 2025","","test_build_triggers","",""
"","22","""Environment"" section should be available, helper tooltip appears, empty environment is permissible","tests.freestyle_project","Wed Jul 09 03:34:32 GMT 2025","passed","Wed Jul 09 03:34:32 GMT 2025","","test_environment_freestyle_project","",""
"","1985","Tooltips for all SCM options should be available","tests.freestyle_project","Wed Jul 09 03:36:10 GMT 2025","passed","Wed Jul 09 03:36:12 GMT 2025","","test_scm_freestyle_project","",""
"","0","After Saving the Project introduced Description text appears on the Project General page","tests.freestyle_project","Wed Jul 09 03:34:15 GMT 2025","passed","Wed Jul 09 03:34:15 GMT 2025","","test_description_freestyle_project","",""
"","2086","A ""Post-Build Actions"" section should be available during project setup.","tests.freestyle_project","Wed Jul 09 03:35:37 GMT 2025","passed","Wed Jul 09 03:35:39 GMT 2025","","test_post_build_actions","",""
"","99","test_each_trigger_opt_disable[pseudoRemoteTrigger]","tests.freestyle_project","Wed Jul 09 03:35:16 GMT 2025","passed","Wed Jul 09 03:35:16 GMT 2025","","test_freestyle_config_trigger_verif","",""
"Verify that all jobs and folders are listed on the Dashboard page.","192","Display list of jobs and folders","tests.dashboard","Wed Jul 09 03:32:33 GMT 2025","passed","Wed Jul 09 03:32:33 GMT 2025","","test_view_all_jobs","",""
"","2994","Helper tooltip help icon disappears on mouse leave","tests.pipeline","Wed Jul 09 03:40:10 GMT 2025","passed","Wed Jul 09 03:40:13 GMT 2025","","test_build_triggers","",""
