"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28","""Environment"" section should be available, helper tooltip appears, empty environment is permissible","tests.freestyle_project","Tue May 27 09:52:33 GMT 2025","passed","Tue May 27 09:52:33 GMT 2025","","test_environment_freestyle_project","",""
"","587","Display dynamic dropdown in the ""Copy from""","tests.new_item","Tue May 27 09:56:00 GMT 2025","passed","Tue May 27 09:56:01 GMT 2025","","test_copy_from","",""
"Verify that the individual show/hide value buttons work properly for each name on the System Properties tab.","9292","System Properties tab - show/hide each single value","tests.manage_jenkins.status_information","Tue May 27 09:54:53 GMT 2025","passed","Tue May 27 09:55:02 GMT 2025","","test_system_information","",""
"","587","Display multiple items in dynamic dropdown","tests.new_item","Tue May 27 09:56:13 GMT 2025","passed","Tue May 27 09:56:14 GMT 2025","","test_copy_from","",""
"","827","User could be able to install plugins in the program","tests.manage_jenkins.plugins","Tue May 27 09:54:34 GMT 2025","passed","Tue May 27 09:54:35 GMT 2025","","test_plugins","",""
"","273","test_set_description_for_multi_config_project","tests.multi_config","Tue May 27 09:55:44 GMT 2025","passed","Tue May 27 09:55:44 GMT 2025","","test_set_description","",""
"","72","test_each_trigger_opt_enable[hudson-triggers-TimerTrigger]","tests.freestyle_project","Tue May 27 09:53:11 GMT 2025","passed","Tue May 27 09:53:11 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","72","test_each_trigger_opt_enable[hudson-triggers-SCMTrigger]","tests.freestyle_project","Tue May 27 09:53:16 GMT 2025","passed","Tue May 27 09:53:16 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","55","test_each_trigger_opt_enable[pseudoRemoteTrigger]","tests.freestyle_project","Tue May 27 09:53:06 GMT 2025","passed","Tue May 27 09:53:06 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","28","Display a warning message on the Project main page","tests.multi_config","Tue May 27 09:55:35 GMT 2025","passed","Tue May 27 09:55:35 GMT 2025","","test_enable_disable_project","",""
"Enabling the Builds remotely trigger of a Freestyle Project allows the user to remotely trigger builds via the Jenkins API using a valid Authentication Token.","238","User is able to trigger builds remotely with a valid Authentication Token.","tests.freestyle_project","Tue May 27 09:51:55 GMT 2025","passed","Tue May 27 09:51:55 GMT 2025","","test_build_triggers","",""
"","826","test_edit_description_from_project_page","tests.multi_config","Tue May 27 09:55:25 GMT 2025","passed","Tue May 27 09:55:26 GMT 2025","","test_edit_description","",""
"","1854","Tooltips for all SCM options should be available","tests.freestyle_project","Tue May 27 09:53:51 GMT 2025","passed","Tue May 27 09:53:53 GMT 2025","","test_scm_freestyle_project","",""
"Verify that a newly created job without any build history or configuration displays the correct default state in the dashboard jobs table.","97","Verification of default state for job without configuration","tests.dashboard","Tue May 27 09:51:25 GMT 2025","passed","Tue May 27 09:51:25 GMT 2025","","test_view_all_jobs","",""
"","481","The user should be able to select Environment options","tests.freestyle_project","Tue May 27 09:52:48 GMT 2025","passed","Tue May 27 09:52:48 GMT 2025","","test_environment_set_freestyle_project","",""
"","646","Select an item from the dynamic drop-down","tests.new_item","Tue May 27 09:56:09 GMT 2025","passed","Tue May 27 09:56:09 GMT 2025","","test_copy_from","",""
"","631","Create a New Folder without Description","tests.new_folder_configuration","Tue May 27 09:55:51 GMT 2025","passed","Tue May 27 09:55:52 GMT 2025","","test_create_folder_without_description","",""
"","1104","A ""Post-Build Actions"" section should be available during project setup.","tests.freestyle_project","Tue May 27 09:53:40 GMT 2025","passed","Tue May 27 09:53:41 GMT 2025","","test_post_build_actions","",""
"Verify that the show/hide all values buttons work properly on the System Properties tab.","3214","System Properties tab - show/hide all values","tests.manage_jenkins.status_information","Tue May 27 09:54:48 GMT 2025","passed","Tue May 27 09:54:51 GMT 2025","","test_system_information","",""
"","103","test_each_trigger_opt_disable[hudson-triggers-SCMTrigger]","tests.freestyle_project","Tue May 27 09:53:29 GMT 2025","passed","Tue May 27 09:53:29 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","654","test_create_pipeline_item","tests.new_item","Tue May 27 09:56:21 GMT 2025","passed","Tue May 27 09:56:22 GMT 2025","","test_create_pipeline_item","",""
"","114","test_each_trigger_opt_disable[jenkins-triggers-ReverseBuildTrigger]","tests.freestyle_project","Tue May 27 09:53:21 GMT 2025","passed","Tue May 27 09:53:21 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","If no SCM is selected, the project should still be creatable","tests.freestyle_project","Tue May 27 09:53:49 GMT 2025","passed","Tue May 27 09:53:49 GMT 2025","","test_scm_freestyle_project","",""
"","1915","Tooltips for all SCM options should be available","tests.freestyle_project","Tue May 27 09:53:56 GMT 2025","passed","Tue May 27 09:53:58 GMT 2025","","test_scm_freestyle_project","",""
"","0","A Preview and Hide preview option is available","tests.freestyle_project","Tue May 27 09:52:13 GMT 2025","passed","Tue May 27 09:52:13 GMT 2025","","test_description_freestyle_project","",""
"Verify that only one project type can be selected at a time on the New Item screen.","875","Only one project type can be selected","tests.new_item","Tue May 27 09:56:42 GMT 2025","passed","Tue May 27 09:56:43 GMT 2025","","test_select_an_item_type","",""
"Verify that only one project type can be selected at a time on the New Item screen.","922","Only one project type can be selected","tests.new_item","Tue May 27 09:56:34 GMT 2025","passed","Tue May 27 09:56:35 GMT 2025","","test_select_an_item_type","",""
"","64","The ""Save"" and ""Apply"" buttons should be available when configuring a new project.","tests.freestyle_project","Tue May 27 09:53:31 GMT 2025","passed","Tue May 27 09:53:31 GMT 2025","","test_freestyle_save_config","",""
"","468","The user should be able to select Environment options","tests.freestyle_project","Tue May 27 09:52:44 GMT 2025","passed","Tue May 27 09:52:45 GMT 2025","","test_environment_set_freestyle_project","",""
"","587","Display the dynamic drop-down with the text ""No items""","tests.new_item","Tue May 27 09:56:03 GMT 2025","passed","Tue May 27 09:56:04 GMT 2025","","test_copy_from","",""
"Verify the dashboard table displays correct abbreviated column headers.","87","Verification of column headers in dashboard table","tests.dashboard","Tue May 27 09:51:21 GMT 2025","passed","Tue May 27 09:51:21 GMT 2025","","test_view_all_jobs","",""
"","278","If multiple Jenkins windows were previously opened in the browser,
after signing out, attempting to access any Jenkins page redirects the user to the login page.","tests.sign_in_sign_out","Tue May 27 09:57:09 GMT 2025","passed","Tue May 27 09:57:09 GMT 2025","","test_sign_out_windows","",""
"","720","test_empty_folder_message","tests.folder","Tue May 27 09:51:27 GMT 2025","passed","Tue May 27 09:51:28 GMT 2025","","test_empty_folder","",""
