INFO     core.jenkins_utils:jenkins_utils.py:210 running cleanup
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.C92574D9C35A8BC29ED46272B0FD81DA.e.2/value HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.C92574D9C35A8BC29ED46272B0FD81DA.e.3/value HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.C92574D9C35A8BC29ED46272B0FD81DA.e.6/click HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/url HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/url HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/cookie HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:241 Starting new HTTP connection (1): localhost:8080
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:8080 "GET /crumbIssuer/api/json HTTP/1.1" 200 155
DEBUG    core.jenkins_utils:jenkins_utils.py:31 update_crumb: f0d428d55fa79e69805f149bb9fb280139dada6cac643101ef2bd4940ef12f0b
DEBUG    LoginPage:login_page.py:32 login crumb: f0d428d55fa79e69805f149bb9fb280139dada6cac643101ef2bd4940ef12f0b
DEBUG    MainPage:ui_element.py:59 Click on locator ('link text', 'Manage Jenkins')
DEBUG    MainPage:ui_element.py:28 waiting for element_to_be_clickable(('link text', 'Manage Jenkins'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.37FC45FBF285A1398CA59870768135E6.e.44/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.37FC45FBF285A1398CA59870768135E6.e.44/click HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/url HTTP/1.1" 200 0
DEBUG    ManageJenkinsPage:ui_element.py:59 Click on locator ('xpath', "//a[@href='pluginManager']/..")
DEBUG    ManageJenkinsPage:ui_element.py:28 waiting for element_to_be_clickable(('xpath', "//a[@href='pluginManager']/.."),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.7E869F7367DC474E75B1631DB903482F.e.79/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.7E869F7367DC474E75B1631DB903482F.e.79/click HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/url HTTP/1.1" 200 0
DEBUG    PluginsPage:ui_element.py:59 Click on locator ('link text', 'Available plugins')
DEBUG    PluginsPage:ui_element.py:28 waiting for element_to_be_clickable(('link text', 'Available plugins'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.10E2FA04270A2CDC5EF3B5CC8CA03AC1.e.152/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.10E2FA04270A2CDC5EF3B5CC8CA03AC1.e.152/click HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/url HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for presence_of_element_located(('xpath', "//input[@placeholder='Search available plugins']"),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.156/value HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', 'tbody'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.261/text HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', 'tbody'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.261/text HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', 'tbody'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.261/text HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', 'tbody'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.261/text HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', 'tbody'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.261/text HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for visibility_of_all_elements_located(('css selector', 'tbody>tr'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/elements HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/execute/sync HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', 'tbody'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.261/text HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for visibility_of_all_elements_located(('css selector', 'tbody>tr'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/elements HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/execute/sync HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', "tbody>tr span[class='jenkins-checkbox']"),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.264/click HTTP/1.1" 200 0
DEBUG    AvailablePluginsPage:ui_element.py:59 Click on locator ('xpath', "//button[@id='button-install']")
DEBUG    AvailablePluginsPage:ui_element.py:28 waiting for element_to_be_clickable(('xpath', "//button[@id='button-install']"),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.185/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.6EB3102EC928B2C6BF2F32F75117D1A5.e.185/click HTTP/1.1" 200 0
DEBUG    DownloadProgressPage:ui_element.py:28 waiting for presence_of_element_located(('css selector', '#main-panel h1'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.AEEF10ACE144F7037E4A19A91A1C72E6.e.281/text HTTP/1.1" 200 0
DEBUG    DownloadProgressPage:ui_element.py:28 waiting for text_to_be_present_in_element(('xpath', "//tbody/tr[3]/td[@id='status14']"), 'Success')
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 404 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.AEEF10ACE144F7037E4A19A91A1C72E6.e.293/text HTTP/1.1" 200 0
DEBUG    DownloadProgressPage:ui_element.py:28 waiting for text_to_be_present_in_element(('xpath', "//tbody/tr[2]/td[@id='status12']"), 'Success')
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.AEEF10ACE144F7037E4A19A91A1C72E6.e.294/text HTTP/1.1" 200 0
DEBUG    DownloadProgressPage:ui_element.py:59 Click on locator ('link text', 'Installed plugins')
DEBUG    DownloadProgressPage:ui_element.py:28 waiting for element_to_be_clickable(('link text', 'Installed plugins'),)
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/execute/sync HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.AEEF10ACE144F7037E4A19A91A1C72E6.e.295/enabled HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.AEEF10ACE144F7037E4A19A91A1C72E6.e.295/click HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/url HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    InstalledPluginsPage:ui_element.py:28 waiting for text_to_be_present_in_element(('xpath', "//tr[@data-plugin-name='SSH server']"), 'SSH server')
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "POST /session/61522171bce1e9e86878104bac185272/element HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "GET /session/61522171bce1e9e86878104bac185272/element/f.8EF5AC1306977872140FF256C899D415.d.BB167B2CCAA2C86A067336B750BD2349.e.501/text HTTP/1.1" 200 0
DEBUG    urllib3.connectionpool:connectionpool.py:544 http://localhost:56249 "DELETE /session/61522171bce1e9e86878104bac185272 HTTP/1.1" 200 0
