"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","155","Create a New Folder without Description","tests.new_folder_configuration","Fri May 23 07:13:34 GMT 2025","passed","Fri May 23 07:13:34 GMT 2025","","test_create_folder_without_description","",""
"","170","test_display_description_of_item_type","tests.new_item","Fri May 23 07:14:07 GMT 2025","passed","Fri May 23 07:14:08 GMT 2025","","test_item_type_check_descriptions","",""
"","461","test_possible_set_environment[Add timestamps to the Console Output-cb20]","tests.freestyle_project","Fri May 23 07:10:49 GMT 2025","passed","Fri May 23 07:10:49 GMT 2025","","test_environment_set_freestyle_project","",""
"","690","test_set_description_for_multi_config_project","tests.multi_config","Fri May 23 07:13:26 GMT 2025","passed","Fri May 23 07:13:26 GMT 2025","","test_set_description","",""
"","17","""Environment"" section should be available, helper tooltip appears, empty environment is permissible","tests.freestyle_project","Fri May 23 07:10:32 GMT 2025","passed","Fri May 23 07:10:32 GMT 2025","","test_environment_freestyle_project","",""
"Verify that information about installed plugins on the Plugins tab is displayed correctly.","1930","Plugins tab - display information about installed plugins","tests.manage_jenkins.status_information","Fri May 23 07:13:05 GMT 2025","passed","Fri May 23 07:13:07 GMT 2025","","test_system_information","",""
"","593","The helper tooltip appears when the mouse cursor hovers over the question marks","tests.freestyle_project","Fri May 23 07:10:34 GMT 2025","passed","Fri May 23 07:10:34 GMT 2025","","test_environment_freestyle_project","",""
"","673","Enable or Disable the Project","tests.freestyle_project","Fri May 23 07:10:19 GMT 2025","passed","Fri May 23 07:10:19 GMT 2025","","test_enable_disable_freestyle_project","",""
"","424","test_health_metrics_available","tests.health_metrics","Fri May 23 07:12:27 GMT 2025","passed","Fri May 23 07:12:28 GMT 2025","","test_health_metrics_available","",""
"","598","Create folder","tests.new_item","Fri May 23 07:14:02 GMT 2025","passed","Fri May 23 07:14:03 GMT 2025","","test_create_folder","",""
