"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","106","test_each_trigger_opt_disable[jenkins-triggers-ReverseBuildTrigger]","tests.freestyle_project","Wed May 21 17:30:16 GMT 2025","passed","Wed May 21 17:30:16 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","71","test_each_trigger_opt_enable[hudson-triggers-TimerTrigger]","tests.freestyle_project","Wed May 21 17:30:06 GMT 2025","passed","Wed May 21 17:30:06 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","492","test_possible_set_environment[Inspect build log for published build scans-cb21]","tests.freestyle_project","Wed May 21 17:29:50 GMT 2025","passed","Wed May 21 17:29:51 GMT 2025","","test_environment_set_freestyle_project","",""
"","633","test_add_github_project","tests.freestyle_project","Wed May 21 17:28:01 GMT 2025","passed","Wed May 21 17:28:02 GMT 2025","","test_add_github_project","",""
"","3237","test_system_properties_tab_show_hide_all_values","tests.manage_jenkins.status_information","Wed May 21 17:31:36 GMT 2025","passed","Wed May 21 17:31:39 GMT 2025","","test_system_information","",""
"","0","When Disabled a clear visible warning message","tests.freestyle_project","Wed May 21 17:29:23 GMT 2025","passed","Wed May 21 17:29:23 GMT 2025","","test_enable_disable_freestyle_project","",""
"","69","test_each_trigger_opt_enable[hudson-triggers-SCMTrigger]","tests.freestyle_project","Wed May 21 17:30:11 GMT 2025","passed","Wed May 21 17:30:11 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","2002","test_tooltips[tp_link5-Help for feature: Refspec-4]","tests.freestyle_project","Wed May 21 17:31:09 GMT 2025","passed","Wed May 21 17:31:11 GMT 2025","","test_scm_freestyle_project","",""
"","0","After changing to ”Enable” the Project page get refreshed automatically and the warning message disappear","tests.freestyle_project","Wed May 21 17:29:26 GMT 2025","passed","Wed May 21 17:29:26 GMT 2025","","test_enable_disable_freestyle_project","",""
"","1353","test_should_add_item_to_existing_folder","tests.new_item","Wed May 21 17:33:05 GMT 2025","passed","Wed May 21 17:33:06 GMT 2025","","test_folder_job","",""
