"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","91","test_each_trigger_opt_disable[hudson-triggers-SCMTrigger]","tests.freestyle_project","Mon May 26 14:04:24 GMT 2025","passed","Mon May 26 14:04:24 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","12314","test_special_chars_validation_error","tests.new_item","Mon May 26 14:07:30 GMT 2025","passed","Mon May 26 14:07:43 GMT 2025","","test_special_chars","",""
"","484","The user should be able to select Environment options","tests.freestyle_project","Mon May 26 14:03:44 GMT 2025","passed","Mon May 26 14:03:45 GMT 2025","","test_environment_set_freestyle_project","",""
"","1828","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 14:04:55 GMT 2025","passed","Mon May 26 14:04:57 GMT 2025","","test_scm_freestyle_project","",""
"","0","After Saving the Project introduced Description text appears on the Project General page","tests.freestyle_project","Mon May 26 14:03:14 GMT 2025","passed","Mon May 26 14:03:14 GMT 2025","","test_description_freestyle_project","",""
"","499","The user should be able to select Environment options","tests.freestyle_project","Mon May 26 14:03:41 GMT 2025","passed","Mon May 26 14:03:42 GMT 2025","","test_environment_set_freestyle_project","",""
"","613","The helper tooltip appears when the mouse cursor hovers over the question marks","tests.freestyle_project","Mon May 26 14:03:33 GMT 2025","passed","Mon May 26 14:03:33 GMT 2025","","test_environment_freestyle_project","",""
"","146","Create a New Folder without Description","tests.new_folder_configuration","Mon May 26 14:06:45 GMT 2025","passed","Mon May 26 14:06:46 GMT 2025","","test_create_folder_without_description","",""
"","593","Display the dynamic drop-down with the text ""No items""","tests.new_item","Mon May 26 14:06:57 GMT 2025","passed","Mon May 26 14:06:58 GMT 2025","","test_copy_from","",""
"","1824","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 14:04:46 GMT 2025","passed","Mon May 26 14:04:48 GMT 2025","","test_scm_freestyle_project","",""
"","644","Clicking ""Apply"" should:
- Save changes without leaving the configuration page.
- Show a confirmation message that changes have been applied successfully.","tests.freestyle_project","Mon May 26 14:04:32 GMT 2025","passed","Mon May 26 14:04:32 GMT 2025","","test_freestyle_save_config","",""
"","612","test_create_freestyle_project","tests.new_item","Mon May 26 14:07:24 GMT 2025","passed","Mon May 26 14:07:25 GMT 2025","","test_new_freestyle_project","",""
"","133","Disappear a warning message on the Project page","tests.multi_config","Mon May 26 14:06:30 GMT 2025","passed","Mon May 26 14:06:31 GMT 2025","","test_enable_disable_project","",""
"","1826","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 14:05:21 GMT 2025","passed","Mon May 26 14:05:23 GMT 2025","","test_scm_freestyle_project","",""
"","509","Add GitHub project","tests.freestyle_project","Mon May 26 14:02:02 GMT 2025","passed","Mon May 26 14:02:03 GMT 2025","","test_add_github_project","",""
"","858","test_create_new_folder","tests.new_item","Mon May 26 14:07:21 GMT 2025","passed","Mon May 26 14:07:22 GMT 2025","","test_new_folder","",""
"","511","The user should be able to select Environment options","tests.freestyle_project","Mon May 26 14:03:50 GMT 2025","passed","Mon May 26 14:03:50 GMT 2025","","test_environment_set_freestyle_project","",""
"","1825","Tooltips for all SCM options should be available","tests.freestyle_project","Mon May 26 14:05:17 GMT 2025","passed","Mon May 26 14:05:19 GMT 2025","","test_scm_freestyle_project","",""
"","582","Display multiple items in dynamic dropdown","tests.new_item","Mon May 26 14:07:07 GMT 2025","passed","Mon May 26 14:07:08 GMT 2025","","test_copy_from","",""
"","94","test_each_trigger_opt_disable[com-cloudbees-jenkins-GitHubPushTrigger]","tests.freestyle_project","Mon May 26 14:04:21 GMT 2025","passed","Mon May 26 14:04:21 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","0","If no SCM is selected, the project should still be creatable","tests.freestyle_project","Mon May 26 14:04:43 GMT 2025","passed","Mon May 26 14:04:43 GMT 2025","","test_scm_freestyle_project","",""
"","109","test_each_trigger_opt_disable[jenkins-triggers-ReverseBuildTrigger]","tests.freestyle_project","Mon May 26 14:04:16 GMT 2025","passed","Mon May 26 14:04:16 GMT 2025","","test_freestyle_config_trigger_verif","",""
"","991","Display the 'Enable or disable the current project' tooltip","tests.multi_config","Mon May 26 14:06:21 GMT 2025","passed","Mon May 26 14:06:22 GMT 2025","","test_enable_disable_project","",""
"Verify that the individual show/hide value buttons work properly for each name on the System Properties tab.","8863","System Properties tab - show/hide each single value","tests.manage_jenkins.status_information","Mon May 26 14:05:47 GMT 2025","passed","Mon May 26 14:05:56 GMT 2025","","test_system_information","",""
"","347","test_verify_signin_form","tests.sign_in_sign_out","Mon May 26 14:07:46 GMT 2025","passed","Mon May 26 14:07:46 GMT 2025","","test_sign_in_form","",""
"Verify the dashboard table displays correct abbreviated column headers.","69","Verification of column headers in dashboard table","tests.dashboard","Mon May 26 14:01:46 GMT 2025","passed","Mon May 26 14:01:46 GMT 2025","","test_view_all_jobs","",""
"","85","test_list_of_item_types_is_displayed","tests.new_item","Mon May 26 14:07:19 GMT 2025","passed","Mon May 26 14:07:20 GMT 2025","","test_item_types","",""
"","2152","test_name_alphanumeric","tests.new_item","Mon May 26 14:06:47 GMT 2025","passed","Mon May 26 14:06:50 GMT 2025","","test_accept_alphanumeric","",""
"","2910","test_copy_from_option_exists","tests.copy_from_item","Mon May 26 14:01:34 GMT 2025","passed","Mon May 26 14:01:37 GMT 2025","","test_copy_from_option_exists","",""
"","240","test_check_description_preview","tests.new_folder_configuration","Mon May 26 14:06:42 GMT 2025","passed","Mon May 26 14:06:43 GMT 2025","","test_check_preview","",""
"","48","The ""Save"" and ""Apply"" buttons should be available when configuring a new project.","tests.freestyle_project","Mon May 26 14:04:26 GMT 2025","passed","Mon May 26 14:04:26 GMT 2025","","test_freestyle_save_config","",""
